edge_id,source_node_id,target_node_id,relationship_type,source_dataset,source_record_id,mapping_confidence,evidence_confidence,properties_json
E_RXN_000072,DRUG_000075,RXCUI_91311,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000075:91311,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000073,DRUG_000076,RXCUI_114289,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000076:114289,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000074,DRUG_000077,RXCUI_26296,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000077:26296,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000075,DRUG_000078,RXCUI_6472,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000078:6472,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000076,DRUG_000079,RXCUI_3920,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000079:3920,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000077,DRUG_000080,RXCUI_2188,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000080:2188,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000078,DRUG_000081,RXCUI_187832,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000081:187832,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000079,DRUG_000082,RXCUI_10355,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000082:10355,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000080,DRUG_000083,RXCUI_6860,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000083:6860,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000081,DRUG_000084,RXCUI_7833,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000084:7833,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000082,DRUG_000085,RXCUI_60842,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000085:60842,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000083,DRUG_000086,RXCUI_52769,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000086:52769,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000084,DRUG_000087,RXCUI_8347,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000087:8347,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000085,DRUG_000088,RXCUI_477631,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000088:477631,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000086,DRUG_000089,RXCUI_53654,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000089:53654,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000087,DRUG_000090,RXCUI_32638,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000090:32638,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000088,DRUG_000091,RXCUI_108088,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000091:108088,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000089,DRUG_000092,RXCUI_19860,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000092:19860,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000090,DRUG_000093,RXCUI_44157,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000093:44157,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000091,DRUG_000094,RXCUI_35829,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000094:35829,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000092,DRUG_000095,RXCUI_52582,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000095:52582,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000093,DRUG_000096,RXCUI_1424,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000096:1424,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000094,DRUG_000097,RXCUI_115698,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000097:115698,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000095,DRUG_000098,RXCUI_6911,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000098:6911,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000096,DRUG_000099,RXCUI_47579,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000099:47579,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000097,DRUG_000100,RXCUI_3108,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000100:3108,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000098,DRUG_000101,RXCUI_37806,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000101:37806,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000099,DRUG_000102,RXCUI_8183,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000102:8183,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000100,DRUG_000103,RXCUI_29439,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000103:29439,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000101,DRUG_000104,RXCUI_1545992,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000104:1545992,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000102,DRUG_000105,RXCUI_3390,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000105:3390,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000103,DRUG_000106,RXCUI_6513,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000106:6513,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000104,DRUG_000107,RXCUI_2623,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000107:2623,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000105,DRUG_000108,RXCUI_214342,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000108:214342,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000106,DRUG_000109,RXCUI_10184,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000109:10184,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000107,DRUG_000110,RXCUI_3007,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000110:3007,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000108,DRUG_000111,RXCUI_596724,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000111:596724,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000109,DRUG_000112,RXCUI_2105,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000112:2105,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000110,DRUG_000113,RXCUI_10207,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000113:10207,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000111,DRUG_000114,RXCUI_6918,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000114:6918,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000112,DRUG_000115,RXCUI_1598,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000115:1598,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000113,DRUG_000117,RXCUI_72302,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000117:72302,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000114,DRUG_000118,RXCUI_33910,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000118:33910,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000115,DRUG_000119,RXCUI_1546223,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000119:1546223,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000116,DRUG_000120,RXCUI_38404,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000120:38404,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000117,DRUG_000121,RXCUI_2182,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000121:2182,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000118,DRUG_000122,RXCUI_321064,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000122:321064,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000119,DRUG_000123,RXCUI_739,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000123:739,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000120,DRUG_000124,RXCUI_10438,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000124:10438,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000121,DRUG_000125,RXCUI_15202,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000125:15202,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000122,DRUG_000126,RXCUI_10814,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000126:10814,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000123,DRUG_000127,RXCUI_3541,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000127:3541,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000124,DRUG_000128,RXCUI_6387,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000128:6387,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000125,DRUG_000130,RXCUI_2578,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000130:2578,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000126,DRUG_000131,RXCUI_16681,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000131:16681,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000127,DRUG_000132,RXCUI_39786,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000132:39786,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000128,DRUG_000133,RXCUI_283809,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000133:283809,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000129,DRUG_000134,RXCUI_17652,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000134:17652,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000130,DRUG_000135,RXCUI_38400,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000135:38400,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000131,DRUG_000136,RXCUI_1622,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000136:1622,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000132,DRUG_000137,RXCUI_2346,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000137:2346,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000133,DRUG_000138,RXCUI_4177,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000138:4177,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000134,DRUG_000139,RXCUI_196239,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000139:196239,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000135,DRUG_000140,RXCUI_14584,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000140:14584,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000136,DRUG_000141,RXCUI_32926,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000141:32926,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000137,DRUG_000142,RXCUI_35780,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000142:35780,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000138,DRUG_000143,RXCUI_1815,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000143:1815,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000139,DRUG_000144,RXCUI_1815,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000144:1815,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000140,DRUG_000146,RXCUI_22298,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000146:22298,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000141,DRUG_000147,RXCUI_300195,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000147:300195,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000142,DRUG_000148,RXCUI_4448,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000148:4448,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000143,DRUG_000149,RXCUI_10691,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000149:10691,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
